id,author,handle,content,likes,retweets,replies,views,date,link,is_retweet
1931787445689008532,"Star Atlas",staratlas,"50% off Opal Rayfam:  https://play.staratlas.com/market/RaYfM1RLfxQJWF8RZravTshKj1aHaWBNXF94VWToY9n/?symbol=USDC  50% off Fimbul BYOS Ranger: https://play.staratlas.com/market/RNGRjeGyFeyFT4k5aTJXKZukVx3GbG215fcSQJxg64G/?symbol=USDC https://pbs.twimg.com/media/Gs8WRuAaMAAFFed.jpg",37,3,3,5161,6/8/2025,https://x.com/staratlas/status/1931787445689008532,false
1931136738510229908,"Star Atlas",staratlas,"What is Shaga?  It’s chat hitting headshots.  It’s creators letting go of the controller.  It’s a new way to game. https://video.twimg.com/amplify_video/1930293978236334080/vid/avc1/480x270/UVm6WFcKvxdA1Nq8.mp4?tag=14",0,44,0,0,6/6/2025,https://x.com/staratlas/status/1931136738510229908,true
1931093045078065204,"Star Atlas",staratlas,"looked up 'vibes' in the dictionary and found this",246,33,16,12634,6/6/2025,https://x.com/staratlas/status/1931093045078065204,false
1930755384341639415,"Star Atlas",staratlas,"Miss yesterday's Town Hall?   We've got you covered with a recap of the juicy details on all the transformational releases happening this year.  🔗: https://medium.com/star-atlas/star-atlas-town-hall-recap-the-new-web3-era-is-upon-us-faa04d92ca6f",224,47,11,15593,6/5/2025,https://x.com/staratlas/status/1930755384341639415,false
1930380671010385958,"Star Atlas",staratlas,"Introducing Holosim, the Free to Play version of our browser-based game where your mission is to manage fleets and dominate Galia.  The test phase is live and is perfect for new Galians. Play now!  🔗: https://holosim.staratlas.com/ https://pbs.twimg.com/media/GsoWX9_asAI0NvM.jpg",381,102,26,25486,6/4/2025,https://x.com/staratlas/status/1930380671010385958,false
1930380673174647013,"Star Atlas",staratlas,"Holosim lets us test new features before they go live on mainnet. New features in Holosim include:  🔹 Combat — Engage in battles for the first time. Ships are permanently destroyed for now  🔹 SAGE — Your personal AI assistant trained to help you with all things Star Atlas  🔹 Route Manager — Automation tools to streamline your operations  🔹 Tutorial System — Learn the ropes faster than ever  🔹 Questing System — Take on new challenges and progress through missions.",63,6,5,5080,6/4/2025,https://x.com/staratlas/status/1930380673174647013,false
1930373801675763997,"Star Atlas",staratlas,"Shiplords are earning an average of 3,705 ATLAS per day through Fleet Rentals thanks to surging demand and now is the perfect time to join them!   Data Runner ships, a high-utility class, are now 50 percent off for a limited time. Supplies are limited and the sale ends Monday. https://pbs.twimg.com/media/GsoOnUbasAIFwr9.jpg",209,27,8,8368,6/4/2025,https://x.com/staratlas/status/1930373801675763997,false
1930373804632748058,"Star Atlas",staratlas,"50% off Opal Rayfam: https://play.staratlas.com/market/RaYfM1RLfxQJWF8RZravTshKj1aHaWBNXF94VWToY9n/?symbol=USDC  50% off Fimbul BYOS Ranger: https://play.staratlas.com/market/RNGRjeGyFeyFT4k5aTJXKZukVx3GbG215fcSQJxg64G/?symbol=USDC",32,3,6,4233,6/4/2025,https://x.com/staratlas/status/1930373804632748058,false
1930373806033645646,"Star Atlas",staratlas,"Want to earn from your fleets by renting them to a thriving community with high demand? Watch this tutorial to learn how to get started: https://youtu.be/QmpM_Go-n1U?si=qlKNgqAe6IT6OCDY",29,4,7,6814,6/4/2025,https://x.com/staratlas/status/1930373806033645646,false
1930323646981255498,"Star Atlas",staratlas,"Our first Town Hall of 2025 is starting now!  https://x.com/i/broadcasts/1ZkKzYNlLNvxv",339,106,76,14543,6/4/2025,https://x.com/staratlas/status/1930323646981255498,false
1929988956072095751,"Star Atlas",staratlas,"Our first Town Hall of 2025 is happening in less than 24 hours! 🚨  If you want to learn about our transformational updates happening this year, don't miss this event.   🔗 11AM PT / 2PM ET / 6PM UTC in http://Discord.gg/StarAtlas https://pbs.twimg.com/media/GsiuGDPasAE3H-P.jpg",240,54,12,13716,6/3/2025,https://x.com/staratlas/status/1929988956072095751,false
1929646642724327518,"Star Atlas",staratlas,"look at how far we've come 🥹 https://video.twimg.com/amplify_video/1929646566434131971/vid/avc1/480x270/LRBnvPyelqKEaotl.mp4?tag=21",515,82,28,22206,6/2/2025,https://x.com/staratlas/status/1929646642724327518,false
1929641706791883240,"Star Atlas",staratlas,"throwback to where it all started https://video.twimg.com/amplify_video/1929641241668734976/vid/avc1/632x270/3sQtEmwogVkcnglP.mp4?tag=21",478,76,32,29076,6/2/2025,https://x.com/staratlas/status/1929641706791883240,false
1928873611621777441,"Star Atlas",staratlas,"Town Hall on Wednesday... Who's ready? 👀",286,49,26,16406,5/31/2025,https://x.com/staratlas/status/1928873611621777441,false
1928535683037041108,"Star Atlas",staratlas,"have to admit, @staratlas has to be one of, if not my favorite game in Web3  • Insane graphics • Heart racing • Race, Shoot, Battle &amp; explore • Smooth/No lags/No glitches • Extremely fun to play/ get lost in  Watch me get absolutely dominated in TDM😂 https://video.twimg.com/amplify_video/1928534897746128898/vid/avc1/480x270/C_80UQSa-fa0bSon.mp4?tag=21",0,53,0,36,5/30/2025,https://x.com/staratlas/status/1928535683037041108,true
1928186707574177906,"Star Atlas",staratlas,"TOWN HALL HAPPENING JUNE 4 at 11AM PT! 🚨  Grab your crew and get ready for a look at the transformational updates coming this year: 🔹 Star Atlas  🔹 SAGE Labs: C4 Update 🔹 Holosim: Our free-to-play version of SAGE Labs  🔗 Hosted in our Discord: http://Discord.gg/Staratlas https://pbs.twimg.com/media/GsJKqa9aUAAXcW8.jpg",273,74,26,29485,5/29/2025,https://x.com/staratlas/status/1928186707574177906,false
1927475057602781242,"Star Atlas",staratlas,"STAR ATLAS",496,47,74,24350,5/27/2025,https://x.com/staratlas/status/1927475057602781242,false
1927083422280761662,"Star Atlas",staratlas,"Congratulations to @GuildCoexist for winning the 5v5 Surge tournament yesterday! 🏆  Take in the final moments from host, @Neo_Aarmstrong!   https://video.twimg.com/amplify_video/1927011692082270208/vid/avc1/480x270/vEBP9VjhVruffIKW.mp4?tag=21",315,52,15,12252,5/26/2025,https://x.com/staratlas/status/1927083422280761662,false
1926364825925407225,"Star Atlas",staratlas,"gm say it back   (please, I need this engagement or I’m fired)",472,31,177,24671,5/24/2025,https://x.com/staratlas/status/1926364825925407225,false
1926351974041006584,"Star Atlas",staratlas,"In a tough market, @staratlas stays true to crypto. CEO @at_mwagner reveals a $335M+ budget and $250M+ raised, focusing on product over hype. Read more 🎮⛓️ https://www.ccn.com/news/technology/star-atlas-michael-wagner-when-is-star-atlas-launching/",0,50,0,3,5/24/2025,https://x.com/staratlas/status/1926351974041006584,true
1926008980045791519,"Star Atlas",staratlas,"How did @noisesang get a 87 second Gun Game win?! 🤯  https://video.twimg.com/amplify_video/1925466513244569600/vid/avc1/480x270/E34VnQFaDSLQapMM.mp4?tag=21",286,37,13,11569,5/23/2025,https://x.com/staratlas/status/1926008980045791519,false
1925635674943672694,"Star Atlas",staratlas,"we’re so back (again)",286,18,31,14614,5/22/2025,https://x.com/staratlas/status/1925635674943672694,false
1925596203192131825,"Star Atlas",staratlas,"🥇 87s — One of the quickest Gun game mode in @staratlas  This happened during last week's Galia Game Nights and happens every Friday at 6 PM UTC on Star Atlas Discord🚀  And sorry for the hijack friends 😅 @Santiacc_ @ndr_sa_ COEX Zaif @Jojocryptoquest @Darwiinsol @staratlasperu @Hakmerr @Falkor_ROME @ShaddixOne @UnseenJindo CLUB | 𝐗𝐱-𝐃𝐄𝐀𝐃𝐒𝐇𝐎𝐓-xX  Q | Westyhouse, The eSlicer, 0xQuindar @WeAreStarAtlas @staratlastv @staratlasdemy  [TH version] 🥇 หนึ่งในเกม Gun Game ที่เร็วที่สุดใน @staratlas (87 วินาที)  🚀 เหตุการณ์นี้เกิดขึ้นใน Galia Game Nights สัปดาห์ที่แล้ว และกิจกรรมนี้มีทุกวันศุกร์เวลา 6 โมงเย็น UTC บน Discord ของ Star Atlas   #StarAtlas #แนะนำเกม #เกมฟรี #ป้ายยา #เกมมิ่ง #เกมแนวอวกาศ #FYP",0,25,0,9,5/22/2025,https://x.com/staratlas/status/1925596203192131825,true
1924927307741069697,"Star Atlas",staratlas,"A first look at some early WIP animation progress for the shapeshifting Pearce X5.  ⚔️ Attack Mode 🛡️ Defense Mode 🚀 Normal Mode 🏃 Speed Mode https://video.twimg.com/amplify_video/1924926897416503297/vid/avc1/480x270/qDkl5Qvh7qFNSQ-N.mp4?tag=21",528,100,40,21473,5/20/2025,https://x.com/staratlas/status/1924927307741069697,false
1924914252957286476,"Star Atlas",staratlas,"💫 Big ups to @staratlas. Team has been building quietly, and the progress speaks for itself.  Even though @Soltek &amp; the WayFam were handing me L’s, I was having a blast. #SolanaAmbassador https://video.twimg.com/amplify_video/1924912534361911296/vid/avc1/480x270/JXbWT0J7LCdic7h3.mp4?tag=21",0,34,0,3,5/20/2025,https://x.com/staratlas/status/1924914252957286476,true
1924537777619927090,"Star Atlas",staratlas,"What’s better than battling waves of enemy ships? Battling waves of enemy ships with your friends.  🔗: http://Discord.gg/StarAtlas https://video.twimg.com/amplify_video/1924537502209343488/vid/avc1/480x270/0B33BrCZKzQisfgA.mp4?tag=21",455,79,30,15370,5/19/2025,https://x.com/staratlas/status/1924537777619927090,false
1923862104542736579,"Star Atlas",staratlas,"There's one team that's been building on Solana since the beginning. January 2021. Still here today, and stronger than ever. Join us in this universe of opportunity. https://pbs.twimg.com/media/GrLsxmuXwAAR0aT.jpg",0,61,0,6,5/17/2025,https://x.com/staratlas/status/1923862104542736579,true
1923847567126954050,"Star Atlas",staratlas,"Web3 gaming is still inevitable.",352,39,34,30335,5/17/2025,https://x.com/staratlas/status/1923847567126954050,false
1923573557680013350,"Star Atlas",staratlas,"Some say it Impossible. It's not impossible, just improbable. HAKMER is the real deal! Best of the best. I finally got him!! @staratlas @WeAreStarAtlas https://video.twimg.com/amplify_video/1923561780501999616/vid/avc1/486x270/Jp66m20uLGHvuKW2.mp4?tag=21",0,22,0,4,5/16/2025,https://x.com/staratlas/status/1923573557680013350,true
1923110507759755433,"Star Atlas",staratlas,"Have you checked out the latest updates to Paizul’s Arena yet? 👀 https://video.twimg.com/amplify_video/1923110218885701632/vid/avc1/480x270/QWRPpEB0HPcSBwRf.mp4?tag=21",390,60,21,14232,5/15/2025,https://x.com/staratlas/status/1923110507759755433,false
1922895227179704585,"Star Atlas",staratlas,"Incredible how @staratlas built a better shooter game than 99% of shooters and that’s not even their main focus.  Gun mechanics will play a role in the space exploration MMO.  They also have one of the best on-chain games, just another piece of the pie.  https://video.twimg.com/amplify_video/1922754091136188418/vid/avc1/480x270/fYcrCtdAJzfdU-d_.mp4?tag=21",0,52,0,5,5/15/2025,https://x.com/staratlas/status/1922895227179704585,true
1922756216939245853,"Star Atlas",staratlas,"We just dropped a patch rundown for today’s update. Come see what we’ve been cooking! 🧑‍🍳  🔗: https://youtu.be/rmihJPv_3ck?si=MpqX7Z9FUbeIBAlX https://pbs.twimg.com/media/Gq8AgedXsAA65Al.jpg",215,54,14,11036,5/14/2025,https://x.com/staratlas/status/1922756216939245853,false
1922699549908353445,"Star Atlas",staratlas,"Our May patch is out now!  Thread of major highlights of the patch. 🧵👇 https://pbs.twimg.com/media/Gq7FT_SaAAEfm7j.jpg",287,55,15,15335,5/14/2025,https://x.com/staratlas/status/1922699549908353445,false
1922699568719790377,"Star Atlas",staratlas,"Take the new shotgun model for a spin in a close-quarters fight your enemies won’t forget. https://video.twimg.com/amplify_video/1922683201991884800/vid/avc1/480x270/6D5DeZGpkpEb8Nsl.mp4?tag=21",67,10,4,4748,5/14/2025,https://x.com/staratlas/status/1922699568719790377,false
1922699571810992196,"Star Atlas",staratlas,"🔗 Read the full detailed patch notes: https://medium.com/star-atlas/star-atlas-may-2025-patch-dedicated-servers-pearce-x5-and-paizuls-arena-gets-a-level-up-394dd63a996d  🔗 Need access? Join our Discord: http://Discord.gg/StarAtlas",50,7,0,4461,5/14/2025,https://x.com/staratlas/status/1922699571810992196,false
1922379348482330856,"Star Atlas",staratlas,"New patch tomorrow. 👀 https://video.twimg.com/amplify_video/1922379146300108800/vid/avc1/480x270/bYO717J6AS__piU1.mp4?tag=21",457,56,37,60357,5/13/2025,https://x.com/staratlas/status/1922379348482330856,false
1922310719413879062,"Star Atlas",staratlas,"https://x.com/i/spaces/1yoKMoelQVOJQ",0,81,0,1,5/13/2025,https://x.com/staratlas/status/1922310719413879062,true
1922029547886674336,"Star Atlas",staratlas,"One of the best notifications literally just happened 💙 https://pbs.twimg.com/media/Gqxjd9lWwAAWWal.png",0,6,0,1,5/12/2025,https://x.com/staratlas/status/1922029547886674336,true
1921996611099509031,"Star Atlas",staratlas,"who needs one https://pbs.twimg.com/media/GqxNa_WXwAA8aEh.jpg",1275,77,547,84418,5/12/2025,https://x.com/staratlas/status/1921996611099509031,false
1921662998042599711,"Star Atlas",staratlas,"It's awesome to see that one of the crypto gaming OGs is still building  Every gameplay video @staratlas drops looks amazing  It takes time to build a good game The difference between web2 and web3 games in this regard is that web2 games build behind the scenes and web3 games build in public  We have a front row seat for all the setbacks, challenges, wins, and all in between  It's time to start supporting all games on all chains that have been building for a while  Star Atlas has our attention. Let's see what they come up with once they launch. Until then we'll be following the updates🔥🫡",0,127,0,1,5/11/2025,https://x.com/staratlas/status/1921662998042599711,true
1921310820547412145,"Star Atlas",staratlas,"Take your visually finished Pearce X5 for its first flight in our May 14 patch. ❌5⃣ https://video.twimg.com/amplify_video/1921307764879695872/vid/avc1/480x270/DRKUXO5mrTiqI8ZD.mp4?tag=21",481,94,24,23819,5/10/2025,https://x.com/staratlas/status/1921310820547412145,false
1921310823399485610,"Star Atlas",staratlas,"Take a look at some work-in-progress animation on the shapeshifting fighter. https://video.twimg.com/amplify_video/1921309880993902592/vid/avc1/644x270/vNQg07Od9cYelm-X.mp4?tag=21",101,7,2,6727,5/10/2025,https://x.com/staratlas/status/1921310823399485610,false
1921310825723142574,"Star Atlas",staratlas,"Want your own Pearce X5? Grab one here. 👇  🔗: https://play.staratlas.com/market/267DbhCypYzvTqv72ZG5UKHeFu56qXFsuoz3rw832eC5/?symbol=USDC https://pbs.twimg.com/media/Gqndtbia8AALjDJ.jpg",67,2,1,6171,5/10/2025,https://x.com/staratlas/status/1921310825723142574,false
1921073671759618244,"Star Atlas",staratlas,"New unrevealed image/video for every 20 likes... https://pbs.twimg.com/media/Gqjp5xFWUAAs5RU.jpg",0,43,0,2,5/10/2025,https://x.com/staratlas/status/1921073671759618244,true
1920944282438942971,"Star Atlas",staratlas,"Get ready for a new patch coming on May 14! 🧑‍🚀   ☑️ Completed in-game Pearce X5 model ☑️ New Shotgun ☑️ CO-OP Dogfighting ☑️ Dedicated servers for shooter game modes  🔗 Get early access to Star Atlas by joining our Discord: http://Discord.gg/StarAtlas https://pbs.twimg.com/media/GqiO7wZb0AACxGt.jpg",239,56,16,16636,5/9/2025,https://x.com/staratlas/status/1920944282438942971,false
1920557010270949572,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀  Day 8: Ride in space in style, ride in space in luxury, ride in space on the Ogrika Niruch.  https://video.twimg.com/ext_tw_video/1814610065426685955/pu/vid/avc1/480x270/UYqYgF9HnZdHPuQf.mp4?tag=14",421,54,14,60681,5/8/2025,https://x.com/staratlas/status/1920557010270949572,false
1920189881978077207,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀   Day 7: The Fimbul BYOS Packlite, ready to transport supplies to your next destination. https://video.twimg.com/amplify_video/1920188153509654532/vid/avc1/480x270/oltoyzCyHv-Rd0zs.mp4?tag=21",475,80,21,13297,5/7/2025,https://x.com/staratlas/status/1920189881978077207,false
1919897409028817217,"Star Atlas",staratlas,"This just happened  Was streaming from my PC  And my bro @ArgoLord jumped in & he TOOK control over my game in @staratlas   FROM HIS PHONE.  500 km away. 18ms ping.  All thanks to @playonshaga  This is exactly what we wanna see more of PC bros + Mobile bros = Playing together 🧑‍🍳👨‍🍳  Would you be glad to play any PC game on your mobile? Share in comments 👇✍️",0,18,0,2,5/6/2025,https://x.com/staratlas/status/1919897409028817217,true
1919810711762374835,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀  Day 6: Don't just win battles, save lives with the Calico Medtech.  https://video.twimg.com/amplify_video/1592184271027851265/vid/628x270/WxSveDK1Eup73NdI.mp4?tag=14",345,72,12,12034,5/6/2025,https://x.com/staratlas/status/1919810711762374835,false
1919568924448026956,"Star Atlas",staratlas,"Greetings, @solanagaming  🚨 Squadrons are forming in  @staratlas 📷 The planes are already in motion.   📷 Join IRIS QUEST: https://discord.gg/d6ZK2G3fXC https://video.twimg.com/amplify_video/1919535800921817088/vid/avc1/480x270/MmLgXxY7Dp9ADmjl.mp4?tag=16",0,23,0,2,5/5/2025,https://x.com/staratlas/status/1919568924448026956,true
1919437463866470635,"Star Atlas",staratlas,"Woah, Star Atlas Crew is the highest marketcap collection on Tensor? https://pbs.twimg.com/media/GqIKqh9bwAAWupx.jpg",0,27,0,2,5/5/2025,https://x.com/staratlas/status/1919437463866470635,true
1919437131102982292,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀   Day 5: Packed with an oversized terrabomb, the Fimbul ECOS Unibomba can surgically deliver death from above.   https://video.twimg.com/amplify_video/1708930970655801344/vid/avc1/480x270/vBrV9WWzN-piAVrr.mp4?tag=16",298,56,15,7619,5/5/2025,https://x.com/staratlas/status/1919437131102982292,false
1919097192595456299,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀  Day 4: The agile fighter patrol ship, the Pearce X6.  https://video.twimg.com/ext_tw_video/1662154758491078657/pu/vid/644x270/8i3Vc4aSejNeDl-l.mp4?tag=12",353,61,24,11717,5/4/2025,https://x.com/staratlas/status/1919097192595456299,false
1918420243313201535,"Star Atlas",staratlas,"Some shots taken from my @staratlas test, this game is amazing ! https://pbs.twimg.com/media/Gp-RhCMXUAA3i8L.jpg",0,24,0,1,5/2/2025,https://x.com/staratlas/status/1918420243313201535,true
1918378313137176616,"Star Atlas",staratlas,"The Star Atlas DAO is alive, creating real impact across our ecosystem.🫂",188,24,9,10690,5/2/2025,https://x.com/staratlas/status/1918378313137176616,false
1918365208739037677,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day! 🚀  Day 3: The fast and durable VZUS solos.   https://video.twimg.com/ext_tw_video/1716535474926546944/pu/vid/avc1/480x270/vkFbpWOC9zdULc3S.mp4?tag=14",342,57,15,9437,5/2/2025,https://x.com/staratlas/status/1918365208739037677,false
1918061227517067333,"Star Atlas",staratlas,"Shaga x Star Atlas Creator Campaign first qualifiers are in!!!  Congrats to the streamers who nailed “Shaga in Action”.  $50 USDC, a Star Atlas ship, and Campaign Creator status unlocked. 🎮 ✨🔓  We see the passion and creativity––now the world will too. 🌐 https://pbs.twimg.com/media/Gp4q12aawAAuCiI.jpg",0,16,0,2,5/1/2025,https://x.com/staratlas/status/1918061227517067333,true
1918011240020099175,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day. 🚀  Conquer land and space with the Calico Maxhog. https://video.twimg.com/amplify_video/1918010937812107266/vid/avc1/480x270/W7-wWQfqNTE9q4w1.mp4?tag=16",394,71,18,11845,5/1/2025,https://x.com/staratlas/status/1918011240020099175,false
1917640097270489137,"Star Atlas",staratlas,"Posting an in-game Star Atlas ship every day. 🚀  Let's start it off strong with the medium fighter class Pearce F4! https://video.twimg.com/amplify_video/1917637061127053312/vid/avc1/480x270/Z3AJo-ips-mPcJ95.mp4?tag=16",335,70,18,10361,4/30/2025,https://x.com/staratlas/status/1917640097270489137,false
1917636678765928854,"Star Atlas",staratlas,"Gaming actually brings alot of happiness in my life.  Recently I have been feeling down ,if you have notice I have not been active ,so hop in to play @staratlas ,to be honest I though I won’t enjoy it ,but bro it was fun and I’m so hype right now   Play this guys guys ,you won’t regret it ,I promise you",0,30,0,2,4/30/2025,https://x.com/staratlas/status/1917636678765928854,true
1917309880115027975,"Star Atlas",staratlas,"The official Star Atlas Telegram community is now live! 🗣️  Join fellow pioneers to connect, share your thoughts, ask questions, and stay up to date on everything Star Atlas.  🔗: https://t.me/staratlasgame",164,29,12,15790,4/29/2025,https://x.com/staratlas/status/1917309880115027975,false
1917039196872839289,"Star Atlas",staratlas,"What if your viewers could play on your gaming PC?  What does this mean for streamers?  As easy as dropping a link... 👀 🫳 https://video.twimg.com/amplify_video/1916956234441527296/vid/avc1/480x270/fiLgEut6xOqtBywg.mp4?tag=14",0,16,0,2,4/28/2025,https://x.com/staratlas/status/1917039196872839289,true
1916982199544648047,"Star Atlas",staratlas,"Week of April 28 community events!  Atlas Brew #158, Economic Forum, DAO meetings, oh my!  🔗: http://Discord.gg/StarAtlas https://pbs.twimg.com/media/Gpp7JYzbEAAzyeR.jpg",0,17,0,1,4/28/2025,https://x.com/staratlas/status/1916982199544648047,true
1916976197533372484,"Star Atlas",staratlas,"who wins  1 gorilla or 1,000 Puri https://pbs.twimg.com/media/Gpp3qIkbEAEOtj2.jpg",208,12,28,8409,4/28/2025,https://x.com/staratlas/status/1916976197533372484,false
1916242091543564719,"Star Atlas",staratlas,"The newly completed Pearce X5. https://video.twimg.com/amplify_video/1916241661346369536/vid/avc1/480x270/gnN2QwlV527H_IRX.mp4?tag=16",427,77,30,12342,4/26/2025,https://x.com/staratlas/status/1916242091543564719,false
1916242093443629119,"Star Atlas",staratlas,"How we feelin'? https://pbs.twimg.com/media/Gpfb2BRaAAAExyN.jpg",77,14,4,5871,4/26/2025,https://x.com/staratlas/status/1916242093443629119,false
1915826032755806677,"Star Atlas",staratlas,"What do you think Terv does for a living? https://pbs.twimg.com/media/GpZhULybEAIXav4.jpg",313,41,25,11360,4/25/2025,https://x.com/staratlas/status/1915826032755806677,false
1915826035108810840,"Star Atlas",staratlas,"Star Atlas Crew bring real utility to your fleet, from speeding up crafting to serving as your in-game avatar and taking on crucial roles aboard your ship as NPCs!      🔗 Open packs: https://play.staratlas.com/crew/#packs",48,3,1,4684,4/25/2025,https://x.com/staratlas/status/1915826035108810840,false
1915482450584797384,"Star Atlas",staratlas,"https://x.com/i/broadcasts/1nAJEgDYRpeKL",0,28,0,0,4/24/2025,https://x.com/staratlas/status/1915482450584797384,true
1915146384220840014,"Star Atlas",staratlas,"http://x.com/i/article/1915086834771570688",0,19,0,1,4/23/2025,https://x.com/staratlas/status/1915146384220840014,true
1915141535123062881,"Star Atlas",staratlas,"👀 https://pbs.twimg.com/media/GpPy_MTbYAQPxBL.jpg",350,44,17,12032,4/23/2025,https://x.com/staratlas/status/1915141535123062881,false
1914771932756762878,"Star Atlas",staratlas,"Happy Earth Day! 🌎 https://pbs.twimg.com/media/GpKi7KMa4AQeZ14.jpg",334,34,18,9675,4/22/2025,https://x.com/staratlas/status/1914771932756762878,false
1914407375278367232,"Star Atlas",staratlas,"we just wrapped up the Pearce X5 in-game model...   who’s ready to see the full finished ship? https://pbs.twimg.com/media/GpFXScKa4AYyTSA.jpg",383,65,33,19058,4/21/2025,https://x.com/staratlas/status/1914407375278367232,false
1914048358790074785,"Star Atlas",staratlas,"What burning questions about Star Atlas do you have? ❓  We’ll be answering as many as we can today and tomorrow. Drop em'! 👇",233,29,63,17934,4/20/2025,https://x.com/staratlas/status/1914048358790074785,false
1913317952629379461,"Star Atlas",staratlas,"Collect unique species and traits to build your perfect Star Atlas Crew.   Cabronli looks set to challenge Galia.🔥 https://pbs.twimg.com/media/Go13U8gaIAARKIY.jpg",358,51,11,11539,4/18/2025,https://x.com/staratlas/status/1913317952629379461,false
1913317954529407054,"Star Atlas",staratlas,"Star Atlas Crew bring real utility to your fleet, from speeding up crafting to serving as your in-game avatar and taking on crucial roles aboard your ship as NPCs!    🔗 Open packs: https://play.staratlas.com/crew/#packs",42,2,1,5702,4/18/2025,https://x.com/staratlas/status/1913317954529407054,false
1913290504990802407,"Star Atlas",staratlas,"What is @staratlas? Here's our 60 second guide 🔽 https://video.twimg.com/amplify_video/1912958545412186112/vid/avc1/320x320/vSgwzzeL8eyV9IHx.mp4?tag=14",0,77,0,0,4/18/2025,https://x.com/staratlas/status/1913290504990802407,true
1912955187897242065,"Star Atlas",staratlas,"“It blows my mind and I’m almost a bit overwhelmed,” - CEO Michael Wagner, describing what customization will look like in Star Atlas.  🔗 Watch the full 2-hour interview here: https://youtu.be/cWvM02yoN6s?si=DPBhQb8cBjZQY62q https://video.twimg.com/amplify_video/1912954722136535040/vid/avc1/480x270/R_ovplLWRZ7Lrf1a.mp4?tag=16",447,67,19,13834,4/17/2025,https://x.com/staratlas/status/1912955187897242065,false
1912917478357049411,"Star Atlas",staratlas,"https://x.com/i/spaces/1rmxPyDDNgbKN",0,21,0,1,4/17/2025,https://x.com/staratlas/status/1912917478357049411,true
1912248233285546088,"Star Atlas",staratlas,"we heard you like fun movement abilities in games https://video.twimg.com/amplify_video/1912247834134327299/vid/avc1/480x270/1I06tCHsofdG0Wx-.mp4?tag=16",639,104,83,40250,4/15/2025,https://x.com/staratlas/status/1912248233285546088,false
1912224095674200182,"Star Atlas",staratlas,"⚡ SHAGA'S CREATOR CAMPAIGN UPDATE ⚡  We’ve received a ton of interest and thoughtful feedback, so we’re making key updates.  Are you an up-and-coming creator? 🎮👇 https://pbs.twimg.com/media/GomT5_Jb0AAS8x4.png",0,17,0,0,4/15/2025,https://x.com/staratlas/status/1912224095674200182,true
1912017474352234875,"Star Atlas",staratlas,"Atlas Brew #155 will be covering the latest roadmap updates, including what progression can look like in Star Atlas!   Join us this Wednesday in the Star Atlas Discord at 11AM PT / 6PM UTC.  🔗: http://Discord.gg/StarAtlas https://pbs.twimg.com/media/GojKZI-WAAALZbD.jpg",0,25,0,1,4/15/2025,https://x.com/staratlas/status/1912017474352234875,true
1911890046216781829,"Star Atlas",staratlas,"How do people describe our game: - Star Citizen with a real economy - Galactic warfare, risk and danger  - When you think you understand Star Atlas, there's always another layer  https://video.twimg.com/ext_tw_video/1902778948809003009/pu/vid/avc1/480x270/vK2hnF2IjrjII0bJ.mp4?tag=14",362,56,29,15753,4/14/2025,https://x.com/staratlas/status/1911890046216781829,false
1911506533629976952,"Star Atlas",staratlas,"What’s a Sunday without a little sneak peek?   Here’s your first look at our in-development AI assistant for Star Atlas. 🤖 https://pbs.twimg.com/media/GocIRuVWMAAbsLi.jpg",315,50,35,15086,4/13/2025,https://x.com/staratlas/status/1911506533629976952,false
1910793142330368061,"Star Atlas",staratlas,"new tier list https://pbs.twimg.com/media/GoSANnLaMAAOgTb.jpg",344,40,38,18534,4/11/2025,https://x.com/staratlas/status/1910793142330368061,false
1910778610329563535,"Star Atlas",staratlas,"🌐 WEB3 TO PHYSICAL: After 8+ intense weeks, 120 design files & thousands of laser hours, 40+ @staratlas ships & crew now exist in premium metal form!  The fleet from Rainbow Om to Pearce C9 - physically crafted for collectors. @at_mwagner thank you for the early encouragement!  https://degenfortuna.com  #StarAtlas #Web3",0,34,0,0,4/11/2025,https://x.com/staratlas/status/1910778610329563535,true
1910464307865018834,"Star Atlas",staratlas,"Crazy to see that over $700K has been made in @staratlas over the past four weeks. https://pbs.twimg.com/media/GoMNvx0W4AAgVq9.jpg",0,19,0,0,4/10/2025,https://x.com/staratlas/status/1910464307865018834,true
1910437172274225510,"Star Atlas",staratlas,"Think you can beat this blazing-fast lap on the Volant Station racetrack? 👀  🏁: @Hakmerr   https://video.twimg.com/ext_tw_video/1907193765510443008/pu/vid/avc1/480x270/XFceeXU2ZU9dgkCZ.mp4?tag=12",462,60,45,18014,4/10/2025,https://x.com/staratlas/status/1910437172274225510,false
1910086187261518251,"Star Atlas",staratlas,"Yo!   I need some friends  to play @staratlas with using @playonshaga   Anyone SA friends near Norway and are free Thursday (April 10th) or Saturday evening?",0,7,0,0,4/9/2025,https://x.com/staratlas/status/1910086187261518251,true
